Irn,SellerGstin,BuyerGstin,DocNo,DocDt,AssAmt,IgstAmt,TotalVal
b132d4f550db4aaa8b5b7a24568b1b48,11ABCDE9778F1Z365,29ABCDE7939F1Z522,INV-6574,2023-07-17,71275.59,12829.61,84105.2
7e6294827e5b4373924fa0784ed75090,31ABCDE4288F1Z141,28ABCDE7803F1Z828,INV-6575,2023-10-31,237865.22,42815.74,280680.96
9874fdd5655f46359c15e3424f360908,26ABCDE7636F1Z81,13ABCDE8794F1Z793,INV-6576,2023-10-30,471850.76,84933.14,556783.9
7b3b6b52bc72490fa2ccb78079a0e908,27ABCDE7995F1Z824,18ABCDE9906F1Z1020,INV-6577,2023-08-07,469914.21,84584.56,554498.77
7a3e1b213145435f853980341eb17560,35ABCDE3257F1Z1105,28ABCDE3737F1Z608,INV-6578,2023-06-29,240094.5,43217.01,283311.51
0e3b99de652d4fe5897e168777cf795b,13ABCDE5965F1Z710,20ABCDE4908F1Z1093,INV-6579,2023-07-06,279119.76,50241.56,329361.32
00a7d92cd6cb411680cd8b1b2a129780,14ABCDE1347F1Z192,28ABCDE9365F1Z694,INV-6580,2023-04-30,359912.68,64784.28,424696.95999999996
6f4608737bf54e408cf4c94d87bf9974,07BBBBB2026B1Z18,11ABCDE5920F1Z25,INV-6581,2023-10-02,459838.46,82770.92,542609.38
499a833648c84d63a079d5f5ee962cb7,28ABCDE7687F1Z242,20ABCDE4020F1Z808,INV-6582,2023-05-18,268190.83,48274.35,316465.18
ac3ec073f3df48fe8aba9586cf1e8e47,15ABCDE9853F1Z1027,31ABCDE6714F1Z210,INV-6583,2023-07-03,457044.5,82268.01,539312.51
c7b4dc0a4a424201835d924eae58445b,20ABCDE9079F1Z393,34ABCDE6082F1Z222,INV-6584,2023-04-05,494571.3,89022.83,583594.13
76dd43a190c44fc19600583997118d51,34ABCDE4682F1Z622,36ABCDE1776F1Z597,INV-6585,2023-09-27,168289.86,30292.17,198582.02999999997
a92964a8ab294ac1b0773e331d393a12,25ABCDE5512F1Z159,16ABCDE4040F1Z912,INV-6586,2023-04-14,55825.32,10048.56,65873.88
9e84eeabb93142c4bd0b52c2d4d4eed8,27AAAAA3150A1Z45,27AAAAA9587A1Z87,INV-6587,2023-12-13,234327.26,42178.91,276506.17000000004
db4b12841a60495cb4cb8c1fad9d0d28,24ABCDE2949F1Z1012,14ABCDE6695F1Z65,INV-6588,2023-10-23,72508.64,13051.56,85560.2
95f3dcb7e65b4ae6a2fab525c7804771,35ABCDE4154F1Z781,34ABCDE4682F1Z622,INV-6589,2023-07-27,67386.82,12129.63,79516.45000000001
f094683f4c5845768e3f1ffd6c16b405,07BBBBB8430B1Z290,13ABCDE1907F1Z384,INV-6590,2023-10-01,124137.78,22344.8,146482.58
151840a82dc547ac8c7c59c694e33e43,27AAAAA5597A1Z59,27AAAAA5043A1Z4,INV-6591,2023-10-21,315330.45,56759.48,372089.93
762e042ee61c40e79a36ada41ae4e7e1,31ABCDE2569F1Z803,16ABCDE2440F1Z609,INV-6592,2023-10-17,353071.93,63552.95,416624.88
d8630a198f61426ba8697d272167a36e,24ABCDE1708F1Z980,15ABCDE9848F1Z288,INV-6593,2023-11-09,336788.13,60621.86,397409.99
e4ddf0056b1248e08fb08364c59e6f10,27AAAAA6092A1Z291,27AAAAA7627A1Z270,INV-6594,2023-04-01,255074.16,45913.35,300987.51
fe04e9af420e4c53b09dc705029d1e0d,12ABCDE9263F1Z12,26ABCDE5015F1Z646,INV-6595,2023-07-04,491043.08,88387.75,579430.8300000001
43616b882a96464e882a436c07026aee,14ABCDE2119F1Z205,14ABCDE9542F1Z352,INV-6596,2023-09-07,315461.29,56783.03,372244.31999999995
d76dbc6d55fc4729b916bf12b2fbff80,36ABCDE2747F1Z221,28ABCDE2013F1Z223,INV-6597,2023-06-22,301182.09,54212.78,355394.87
d71cb475a64d4952aeb1fd3bde479744,24ABCDE6266F1Z382,33ABCDE2137F1Z846,INV-6598,2023-11-24,401558.44,72280.52,473838.96
4e096e82cb4e4692a0dbe277f4befe01,26ABCDE2981F1Z810,33ABCDE6138F1Z463,INV-6599,2023-12-28,422935.66,76128.42,499064.07999999996
677951a09e174a60ae7a85061072f73c,34ABCDE8159F1Z965,28ABCDE2485F1Z549,INV-6600,2023-08-05,437780.62,78800.51,516581.13
5e6ffb031a634f76853d198cefc37136,24ABCDE5728F1Z16,21ABCDE1100F1Z862,INV-6601,2023-08-19,80908.68,14563.56,95472.23999999999
16b64700727745d4b97af8a620f5552b,11ABCDE7117F1Z105,36ABCDE2204F1Z975,INV-6602,2023-07-28,378658.01,68158.44,446816.45
ee8a96a2ffa44e97a390f1b71014d97c,11ABCDE1453F1Z840,29ABCDE7543F1Z224,INV-6603,2023-09-16,142349.08,25622.83,167971.90999999997
67058b5be0064372b04c651726b4defe,26ABCDE7188F1Z504,28ABCDE3893F1Z194,INV-6604,2023-04-01,490385.38,88269.37,578654.75
6e0c3f5d5441433da9b6d669ad55c836,24ABCDE8017F1Z628,33ABCDE1648F1Z680,INV-6605,2023-06-05,93383.25,16808.99,110192.24
e5221fb5ad9244fbb4d5883bc1b2cd24,16ABCDE8096F1Z1184,28ABCDE8598F1Z416,INV-6606,2023-08-31,444048.15,79928.67,523976.82
8182423293a54291af49da2c6afc87aa,11ABCDE3573F1Z0,30ABCDE6342F1Z444,INV-6607,2023-04-16,412537.05,74256.67,486793.72
5bb1df67cc4e46fca98ec8e1a6e80caf,35ABCDE4733F1Z579,21ABCDE6789F1Z523,INV-6608,2023-12-13,299516.36,53912.94,353429.3
2f20af1d51b9425894541d7d8aa901ac,16ABCDE9404F1Z340,18ABCDE6498F1Z537,INV-6609,2023-08-25,286770.18,51618.63,338388.81
c0dc65b34c754368bf0c18cdfd420eb1,27AAAAA7903A1Z46,27AAAAA7594A1Z194,INV-6610,2023-06-02,325850.07,58653.01,384503.08
041fe949fa9e47e0aad5e3984856ab8d,27AAAAA8606A1Z220,27AAAAA5211A1Z132,INV-6611,2023-07-03,78505.32,14130.96,92636.28
5b0f42a0296a47528610d3ea40105a47,23ABCDE9291F1Z874,22ABCDE4436F1Z891,INV-6612,2023-07-28,363598.36,65447.7,429046.06
6723ba2d1d87403186cd00af7405fb96,13ABCDE8879F1Z881,27ABCDE2814F1Z6,INV-6613,2023-07-30,223267.04,40188.07,263455.11
46dff0af5ffd4311883f732d956edd5a,32ABCDE7818F1Z994,19ABCDE2975F1Z691,INV-6614,2023-05-01,454385.52,81789.39,536174.91
437e0d8264bd41dca4d108bc2fe0e2ff,23ABCDE9291F1Z874,15ABCDE8550F1Z731,INV-6615,2023-05-21,256576.81,46183.83,302760.64
8c53b5f0c6884387ad845dc7bbb36db8,17ABCDE9382F1Z300,35ABCDE6960F1Z727,INV-6616,2023-10-22,73050.58,13149.1,86199.68000000001
883f03cdfa704df89d95de48f3b88115,29ABCDE6735F1Z649,34ABCDE2861F1Z1058,INV-6617,2023-12-31,62235.7,11202.43,73438.13
a387c67741ef4c4d84bbba1193d0258a,27AAAAA2855A1Z112,27AAAAA8579A1Z115,INV-6618,2023-09-20,271535.8,48876.44,320412.24
552d485969e94d33b79d6293b2094b07,33ABCDE5749F1Z1118,10ABCDE7594F1Z693,INV-6619,2023-12-06,195350.82,35163.15,230513.97
3988a8276022416dbce918ef44b48465,23ABCDE1863F1Z1170,34ABCDE7931F1Z969,INV-6620,2023-09-13,251396.13,45251.3,296647.43
475bdb512a39476aa7e324595e19813b,24ABCDE9252F1Z140,25ABCDE5996F1Z876,INV-6621,2023-08-30,397189.13,71494.04,468683.17
3252fb0c0732423f944b12f4cf28515d,18ABCDE3334F1Z13,12ABCDE7845F1Z596,INV-6622,2023-07-02,425196.68,76535.4,501732.07999999996
3e4c488acfa04179a6b1be8c98558d92,13ABCDE5149F1Z82,22ABCDE3776F1Z454,INV-6623,2023-10-29,135613.65,24410.46,160024.11
af11334e3870435889fd994227ccccb8,07BBBBB1969B1Z363,33ABCDE9435F1Z924,INV-6624,2023-09-02,180348.08,32462.65,212810.72999999998
1cdd77de69f34e77b97da3d941998922,29ABCDE8851F1Z1137,12ABCDE9551F1Z308,INV-6625,2023-08-12,487446.29,87740.33,575186.62
72ce56093369411c9ce1930f06569f26,16ABCDE1321F1Z1120,21ABCDE3550F1Z890,INV-6626,2023-05-31,494801.01,89064.18,583865.19
15d81208d9e748fa984033a71d002047,22ABCDE6336F1Z816,29ABCDE9884F1Z374,INV-6627,2023-07-02,321858.47,57934.52,379792.99
c8450bb52f8647e490e0e750c2b2b76d,35ABCDE1787F1Z624,21ABCDE3051F1Z226,INV-6628,2023-04-10,128313.15,23096.37,151409.52
73cd464c0ac04d44877cc40b62567ae5,07BBBBB8224B1Z357,30ABCDE6657F1Z87,INV-6629,2023-07-31,112232.62,20201.87,132434.49
e0628b1112f14033b19953532672e392,21ABCDE5068F1Z1030,15ABCDE8550F1Z731,INV-6630,2023-09-23,339065.49,61031.79,400097.27999999997
ca955e28d961425d9f1e7714ca33c91a,17ABCDE9252F1Z108,33ABCDE6274F1Z1,INV-6631,2023-10-14,159461.51,28703.07,188164.58000000002
31af9853585b49cdb916fc5693828bc1,36ABCDE6998F1Z274,21ABCDE2404F1Z271,INV-6632,2023-11-08,97347.09,17522.48,114869.56999999999
a85e57002fd04b92a4ebe8475a527c0c,11ABCDE4822F1Z407,35ABCDE7124F1Z290,INV-6633,2023-10-05,96137.24,17304.7,113441.94
928bcce7ada04887a29c6d6e278e7501,19ABCDE1102F1Z1139,10ABCDE7755F1Z322,INV-6634,2023-05-24,60841.81,10951.53,71793.34
cc53c4d122fe48eb85fbe0a65f194388,36ABCDE3024F1Z396,32ABCDE6131F1Z836,INV-6635,2024-01-07,491782.66,88520.88,580303.54
e349a438e8b6408a9ef117ca4131142f,27AAAAA9991A1Z37,27AAAAA4535A1Z52,INV-6636,2023-08-02,277577.69,49963.98,327541.67
437ba4c7c3f441bfb15739cef443ca31,07BBBBB7024B1Z472,30ABCDE4720F1Z220,INV-6637,2023-05-16,107037.44,19266.74,126304.18000000001
9910350669a2439d9002ad04134c3e2e,23ABCDE6849F1Z419,30ABCDE6657F1Z87,INV-6638,2023-11-06,417215.45,75098.78,492314.23
48262cd3ec4b4c55829e480d475c0974,34ABCDE4502F1Z972,36ABCDE7412F1Z22,INV-6639,2023-10-16,226676.95,40801.85,267478.8
67e6864e3f6544ceb1f8fdf07750a648,20ABCDE4438F1Z171,35ABCDE3063F1Z181,INV-6640,2023-06-14,442372.51,79627.05,521999.56
8e27b67af53a46d6840ad34ae451596f,15ABCDE5656F1Z138,30ABCDE8411F1Z625,INV-6641,2023-09-29,400434.8,72078.26,472513.06
0f17b0b64f5842a88988c601a7eb5d28,33ABCDE6704F1Z39,16ABCDE8114F1Z524,INV-6642,2023-10-30,155480.78,27986.54,183467.32
875bf70732bc48f2a0187bcba2209485,11ABCDE6917F1Z79,32ABCDE9348F1Z927,INV-6643,2023-05-18,90956.37,16372.15,107328.51999999999
6ed81c51d70e49deb8bd2edd211ec695,13ABCDE7599F1Z920,16ABCDE2440F1Z609,INV-6644,2023-07-13,116351.74,20943.31,137295.05000000002
255fffedf9ad41e1b8e7b13370c4adaf,24ABCDE2254F1Z172,17ABCDE4247F1Z369,INV-6645,2023-05-05,365315.71,65756.83,431072.54000000004
30d5c28c175643ad813c9b62936c7e3b,26ABCDE1332F1Z766,24ABCDE9252F1Z140,INV-6646,2023-10-05,323896.8,58301.42,382198.22
b3390e734d4d4884a9e0f1b770e33b1e,23ABCDE1863F1Z1170,16ABCDE1269F1Z722,INV-6647,2023-08-07,315339.28,56761.07,372100.35000000003
fc102b98036d452aac5a553d09bef8b4,07BBBBB2029B1Z331,12ABCDE7970F1Z616,INV-6648,2023-04-26,113513.45,20432.42,133945.87
c3ca7cad9a9749fda85f2aea803820bc,27AAAAA5281A1Z66,27AAAAA5512A1Z32,INV-6649,2023-12-23,431810.16,77725.83,509535.99
b2f9c9cb41eb42f695d606e60fc364bf,13ABCDE2763F1Z321,35ABCDE9382F1Z509,INV-6650,2023-10-21,270603.37,48708.61,319311.98
9da7657793a946a8bf4eea7eb844ed33,32ABCDE4650F1Z981,35ABCDE1787F1Z624,INV-6651,2023-10-09,296182.39,53312.83,349495.22000000003
023331d1f55b45f3930e9749274e75f0,30ABCDE5266F1Z748,27ABCDE6962F1Z55,INV-6652,2023-08-31,421282.36,75830.82,497113.18
5f5b2a0795d341a084cc93126d94d66b,19ABCDE7623F1Z974,29ABCDE6735F1Z649,INV-6653,2023-08-20,247217.93,44499.23,291717.16
c12f1d55a3b9491b8135ded6589f2e5e,10ABCDE8819F1Z833,36ABCDE2858F1Z263,INV-6654,2023-10-30,310355.09,55863.92,366219.01
e308f8e3851541b2add674bffa8c41f8,30ABCDE3270F1Z359,22ABCDE3943F1Z208,INV-6655,2023-09-08,189992.16,34198.59,224190.75
75fd5ee41fc2460a991d02f69562db3c,27AAAAA3454A1Z219,27AAAAA9200A1Z152,INV-6656,2023-07-06,100968.69,18174.36,119143.05
ee07e6ae21444c39899a03f97c760b22,17ABCDE6143F1Z807,35ABCDE4154F1Z781,INV-6657,2023-10-04,331483.53,59667.04,391150.57
a811489afd1d467d898a3a12f592f3a0,23ABCDE1877F1Z681,33ABCDE1648F1Z680,INV-6658,2024-01-19,349302.7,62874.49,412177.19
c2a07ad99e1a460ca888ee251e743a67,29ABCDE8851F1Z1137,33ABCDE8660F1Z894,INV-6659,2023-11-11,146898.65,26441.76,173340.41
1137a29b415542d0908bc0d8ee45cf8b,16ABCDE1192F1Z351,24ABCDE9901F1Z213,INV-6660,2023-09-04,354569.6,63822.53,418392.13
13e481ef32c645e39c075f298ffb36ff,10ABCDE5082F1Z612,11ABCDE6917F1Z79,INV-6661,2023-09-12,488601.78,87948.32,576550.1000000001
c2c33d5ac6754558a561343e92d57c5d,12ABCDE7845F1Z596,30ABCDE3663F1Z946,INV-6662,2023-06-28,72979.94,13136.39,86116.33
774c4084c37549018bbf3fe2ea7eb904,18ABCDE5376F1Z60,17ABCDE7689F1Z517,INV-6663,2023-10-31,342168.52,61590.33,403758.85000000003
6d1848fd653f4db8bc209f74df83c92b,27AAAAA5089A1Z48,27AAAAA5713A1Z121,INV-6664,2023-05-26,397690.42,71584.28,469274.69999999995
84f1f60462b84a66a1de944ce78e99a5,32ABCDE6297F1Z708,28ABCDE6163F1Z602,INV-6665,2023-11-15,97401.56,17532.28,114933.84
2ca353a28d814068ba908cae03a4195b,29ABCDE9213F1Z98,35ABCDE4671F1Z18,INV-6666,2024-01-11,376745.58,67814.2,444559.78
4ba04171724f4f97a2c747060d0cb410,07BBBBB7629B1Z140,18ABCDE7051F1Z826,INV-6667,2023-12-31,314100.8,56538.14,370638.94
a0e97017adfb4b19b828010e0e09105a,14ABCDE9891F1Z707,33ABCDE9918F1Z99,INV-6668,2023-05-18,335951.05,60471.19,396422.24
7e71fce9d38c48ef97c2abfbd90e4107,27ABCDE6431F1Z520,23ABCDE5620F1Z658,INV-6669,2023-04-12,190505.08,34290.91,224795.99
27e3d377cb8c4473a63e4fd6c4d8b95d,34ABCDE5926F1Z346,21ABCDE3051F1Z226,INV-6670,2024-01-02,112012.11,20162.18,132174.29
4bca51e9f302424eaa89890bb01b09f6,14ABCDE5616F1Z269,30ABCDE7513F1Z15,INV-6671,2023-12-31,106115.89,19100.86,125216.75
778d0e58aa5e4156a52c9007aaed7d52,34ABCDE7847F1Z1127,25ABCDE8926F1Z296,INV-6672,2023-12-11,489019.46,88023.5,577042.96
6f654a9805844d7da7028a5fe03f49ba,36ABCDE4759F1Z51,19ABCDE8619F1Z267,INV-6673,2023-06-28,80051.3,14409.23,94460.53
268d0fb8edd449a1830c027ba751b6a6,27AAAAA3498A1Z217,27AAAAA1331A1Z224,INV-6674,2023-10-30,269351.15,48483.21,317834.36000000004
71e4809ea8974783a12b1ee65021ba45,33ABCDE1289F1Z324,34ABCDE5292F1Z452,INV-6675,2023-12-28,332532.7,59855.89,392388.59
bd74f0d8191c423fb4ea9a62bc175b9b,07BBBBB1903B1Z108,26ABCDE6141F1Z949,INV-6676,2023-10-04,315668.15,56820.27,372488.42000000004
ce50201f85b449f0b24b8742ec8ae47a,11ABCDE1453F1Z840,13ABCDE5235F1Z859,INV-6677,2023-08-21,198643.15,35755.77,234398.91999999998
a0cd3d9f307748f18dc0cf2b0436a259,15ABCDE4484F1Z1132,28ABCDE2360F1Z144,INV-6678,2023-07-06,348087.52,62655.75,410743.27
4c6ea89ef7d04a6e88cb51f122755dc3,27AAAAA9021A1Z73,27AAAAA8413A1Z281,INV-6679,2023-05-29,214063.76,38531.48,252595.24000000002
9cf295026f2348f38b909f043f2b4b3c,07BBBBB5278B1Z80,23ABCDE5269F1Z484,INV-6680,2023-10-29,120021.48,21603.87,141625.35
62b1ac0c25004da98cd6dc6d64254d2c,34ABCDE5926F1Z346,20ABCDE9380F1Z570,INV-6681,2023-10-02,164333.27,29579.99,193913.25999999998
b81fe4a398d9439ba49926977c79ba9f,17ABCDE5015F1Z782,17ABCDE4217F1Z753,INV-6682,2023-12-09,383892.79,69100.7,452993.49
61ea6d02d9654c0cae89d4ba3c7e3c80,13ABCDE8794F1Z793,23ABCDE5966F1Z313,INV-6683,2024-01-08,234334.0,42180.12,276514.12
acaa9166e5d646cd8825a11a306b102b,27ABCDE1838F1Z669,14ABCDE8524F1Z661,INV-6684,2023-06-12,166135.31,29904.36,196039.66999999998
e4800361ef824c59b7ed730e5a05aacb,07BBBBB5781B1Z0,14ABCDE3531F1Z258,INV-6685,2023-04-26,350688.13,63123.86,413811.99
6e961858833f4f278488fceda787fd1a,20ABCDE6585F1Z610,29ABCDE5589F1Z999,INV-6686,2023-08-16,470162.12,84629.18,554791.3
8bb651c52d0348c68ee1b66bc17e602d,16ABCDE2218F1Z575,22ABCDE3369F1Z1022,INV-6687,2024-01-21,393000.25,70740.04,463740.29
194eb8354cdb4a9082abdde04492fc95,13ABCDE7399F1Z777,29ABCDE2784F1Z1002,INV-6688,2023-04-14,169261.12,30467.0,199728.12
2ca42e52c8624152b2ee444c26cd2d61,07BBBBB8879B1Z133,34ABCDE5926F1Z346,INV-6689,2023-11-29,429232.06,77261.77,506493.83
398d5ab6ffd74f5bae1a8f809a2ab2f3,15ABCDE7062F1Z1169,14ABCDE5091F1Z215,INV-6690,2023-07-06,460611.58,82910.08,543521.66
f44801ed3dfd4803b95305d89bdebbc2,19ABCDE8619F1Z267,14ABCDE1947F1Z399,INV-6691,2023-07-11,401588.49,72285.93,473874.42
684d3a977d4145c8b0eb93f87453ac21,13ABCDE5149F1Z82,14ABCDE6638F1Z536,INV-6692,2023-09-04,396984.21,71457.16,468441.37
a516638aa7354a86b0b31bc3dad75acf,26ABCDE9345F1Z203,27ABCDE2301F1Z1041,INV-6693,2023-09-14,339016.09,61022.9,400038.99000000005
8279eb7c51854403afe77e16d4e32a24,22ABCDE6373F1Z1168,24ABCDE2581F1Z1171,INV-6694,2023-11-22,271428.03,48857.05,320285.08
d5dedab450c741e3a0dfd4ba4a251f5b,19ABCDE4250F1Z673,15ABCDE8307F1Z461,INV-6695,2024-01-16,424435.48,76398.39,500833.87
c6b2a74e7a924d8686a87f91bb0487de,33ABCDE7671F1Z344,35ABCDE9200F1Z366,INV-6696,2023-06-07,444360.06,79984.81,524344.87
18a1e57b7b6d4aa09509af6d8e3cce39,34ABCDE2965F1Z295,21ABCDE3055F1Z257,INV-6697,2023-10-01,421608.88,75889.6,497498.48
0f785a9d7dc3424296b80ecc80628986,35ABCDE6394F1Z197,19ABCDE3933F1Z595,INV-6698,2024-01-21,296033.07,53285.95,349319.02
b01360183693490f93c718467b2fe403,29ABCDE7939F1Z522,32ABCDE6190F1Z273,INV-6699,2023-08-23,388250.75,69885.13,458135.88
aabf92ff8501464d95e036930097b34d,27AAAAA8413A1Z281,27AAAAA7966A1Z107,INV-6700,2023-07-16,184527.63,33214.97,217742.6
1ef2f74515ec4c8b9bfbf7ef5bb84996,17ABCDE4217F1Z753,31ABCDE6714F1Z210,INV-6701,2023-08-01,124635.92,22434.47,147070.39
1428ae656e5e48fab594065b2e74f7cb,07BBBBB6851B1Z372,36ABCDE6769F1Z209,INV-6702,2023-10-18,186410.62,33553.91,219964.53
4a2148987922429288e6dfff83578a4f,25ABCDE8409F1Z1162,23ABCDE5782F1Z111,INV-6703,2023-06-25,129979.08,23396.23,153375.31
f5f5af9b006a4f698dc42ba62f6bae34,32ABCDE6248F1Z627,36ABCDE5527F1Z353,INV-6704,2023-09-16,206860.45,37234.88,244095.33000000002
08ca59ac8f1b487f8dd96463ac52d00b,31ABCDE6134F1Z794,36ABCDE7356F1Z716,INV-6705,2023-12-02,136799.59,24623.93,161423.52
2225fd0dbcd849b49ac2244b98e9f59a,26ABCDE7536F1Z425,27ABCDE1838F1Z669,INV-6706,2023-09-16,104603.14,18828.57,123431.70999999999
d9918423f124405fa3f69a4420f8a5cd,29ABCDE9226F1Z229,29ABCDE6735F1Z649,INV-6707,2023-07-31,293133.86,52764.09,345897.94999999995
d47b140abf4645c387e764b5b498c410,15ABCDE4390F1Z586,34ABCDE7847F1Z1127,INV-6708,2023-11-09,306133.28,55103.99,361237.27
e6be7664ed4b4076acc9689e669ed5ff,17ABCDE1295F1Z955,15ABCDE2773F1Z41,INV-6709,2023-08-20,436766.07,78617.89,515383.96
a14f54b6a14045dcb994f220d8241e9c,33ABCDE3805F1Z356,31ABCDE3087F1Z514,INV-6710,2023-11-30,456504.15,82170.75,538674.9
d02fad72681d4328904ac81a20913db6,35ABCDE5742F1Z650,35ABCDE3302F1Z129,INV-6711,2024-01-14,324777.57,58459.96,383237.53
b4636de2c5974c40a9dc59ca372aa99f,35ABCDE2711F1Z811,15ABCDE8508F1Z478,INV-6712,2023-07-21,407025.54,73264.6,480290.14
9d03ca62e34949d7a25244ea10f44978,27AAAAA4535A1Z52,27AAAAA2211A1Z147,INV-6713,2023-11-23,465490.94,83788.37,549279.31
7817a08be90b4c3ea02207793f4e7474,35ABCDE6775F1Z1039,22ABCDE6648F1Z3,INV-6714,2023-12-16,376596.58,67787.38,444383.96
6435eb2579454db7b5fa908017149ea5,11ABCDE1057F1Z886,31ABCDE4326F1Z550,INV-6715,2023-09-12,59892.38,10780.63,70673.01
6fe4cc4532c24d7bbf71eb247f76e30c,34ABCDE2538F1Z1088,26ABCDE7188F1Z504,INV-6716,2023-08-03,352109.29,63379.67,415488.95999999996
0d793448823941da9f61c2b0bc5603fa,11ABCDE2862F1Z1060,25ABCDE8551F1Z1153,INV-6717,2023-04-05,132833.41,23910.01,156743.42
88a8193931944d44b1175a623dec9718,23ABCDE6617F1Z1175,29ABCDE7299F1Z30,INV-6718,2023-12-22,81849.06,14732.83,96581.89
47bd9a97600840f2833a04da10c8f1e1,24ABCDE8017F1Z628,18ABCDE5634F1Z1096,INV-6719,2023-08-30,437019.62,78663.53,515683.15
4c9f3a2496714a948e41b6808fa7f690,29ABCDE2567F1Z246,25ABCDE1216F1Z7,INV-6720,2023-07-29,375347.99,67562.64,442910.63
cbe27d38a982460186c6ce080d32a387,23ABCDE6617F1Z1175,21ABCDE2583F1Z474,INV-6721,2024-01-25,92762.95,16697.33,109460.28
b4127790274b496d91d016ac3ea64de3,11ABCDE9454F1Z335,17ABCDE9250F1Z400,INV-6722,2023-04-28,481907.68,86743.38,568651.06
082a0bce07d34ff58372a6ec0532e111,07BBBBB9555B1Z153,24ABCDE7910F1Z1015,INV-6723,2023-07-19,74860.47,13474.88,88335.35
53e1aab9808c4663821b78af488ab199,32ABCDE6115F1Z280,19ABCDE7173F1Z143,INV-6724,2023-07-09,334736.15,60252.51,394988.66000000003
9e8c693029fb4254b85c9ba681794cd8,25ABCDE5895F1Z334,21ABCDE5946F1Z165,INV-6725,2023-06-18,461690.44,83104.28,544794.72
7fc3dfb7d7cb478cb4a13b955479144f,27AAAAA5800A1Z272,27AAAAA1558A1Z119,INV-6726,2023-10-15,133541.0,24037.38,157578.38
48e58902310e4afda48163ddbbdf31b7,22ABCDE6420F1Z1071,25ABCDE5557F1Z572,INV-6727,2023-11-10,107899.94,19421.99,127321.93000000001
ceba05f22df540b9b752ee0f6a475814,13ABCDE3134F1Z100,32ABCDE1904F1Z148,INV-6728,2023-07-25,89628.85,16133.19,105762.04000000001
79c02cecefca4470a318e8ad39cedede,07BBBBB7317B1Z162,27ABCDE7902F1Z378,INV-6729,2023-09-12,286189.0,51514.02,337703.02
0903dbe472d047b1be50e04903703886,15ABCDE9853F1Z1027,20ABCDE4362F1Z821,INV-6730,2023-04-12,413700.63,74466.11,488166.74
7c559bf0d8b5448cb9f9a36b83c73238,16ABCDE2459F1Z806,31ABCDE4288F1Z141,INV-6731,2024-01-14,241865.66,43535.82,285401.48
53346c0fe4c143dc9f0b1227f39bd894,33ABCDE9503F1Z512,32ABCDE9565F1Z1080,INV-6732,2023-06-26,157930.26,28427.45,186357.71000000002
fd228618c2e74d19a2c4d17af8da3ae3,29ABCDE9845F1Z945,24ABCDE5728F1Z16,INV-6733,2024-01-20,397185.12,71493.32,468678.44
c5da68d2c91f4b00a27b692248b32286,32ABCDE7917F1Z1141,36ABCDE2325F1Z309,INV-6734,2023-08-20,490586.89,88305.64,578892.53
baa4ba4f8a274302821da8f2ea4f900b,30ABCDE4803F1Z805,12ABCDE6252F1Z1128,INV-6735,2023-04-17,280218.63,50439.35,330657.98
7ad0967132ee4c07876cd61c30ae7340,20ABCDE8709F1Z617,20ABCDE3257F1Z1014,INV-6736,2023-05-19,496604.07,89388.73,585992.8
2a05b365f15e4ff6b8323f1930a57ec6,10ABCDE7910F1Z910,12ABCDE9551F1Z308,INV-6737,2023-05-09,453423.79,81616.28,535040.07
96d518c5c11747ea8a187f51eab56d09,26ABCDE6236F1Z701,21ABCDE4573F1Z113,INV-6738,2023-12-08,242563.48,43661.43,286224.91000000003
0adbf165e8c34aaaab7673a3bd40578c,18ABCDE5376F1Z60,32ABCDE5551F1Z146,INV-6739,2023-11-09,426578.33,76784.1,503362.43000000005
d2be1bc95ff640a6934219c6dcafea56,12ABCDE9910F1Z1037,24ABCDE9841F1Z725,INV-6740,2023-08-17,278430.28,50117.45,328547.73000000004
f74ab02b673447b299bb4b601a9473d4,12ABCDE9263F1Z12,19ABCDE1195F1Z207,INV-6741,2023-06-30,386886.42,69639.56,456525.98
2f4287a90a92498cbcb4b283521b403e,24ABCDE4081F1Z1148,31ABCDE8652F1Z278,INV-6742,2023-04-17,281276.63,50629.79,331906.42
afbd8d56e9174ff4a98048e64737f767,28ABCDE8522F1Z333,24ABCDE6836F1Z326,INV-6743,2023-10-15,399951.98,71991.36,471943.33999999997
b408dbb4d96e428d87d2e3694e3c92d9,29ABCDE9837F1Z244,33ABCDE6274F1Z1,INV-6744,2023-04-09,250058.01,45010.44,295068.45
c4ca53eb786e46959001105822b649df,25ABCDE5895F1Z334,10ABCDE8772F1Z668,INV-6745,2023-04-19,139278.74,25070.17,164348.90999999997
395f938fc20046b6be0acb257df06e5b,31ABCDE2214F1Z276,22ABCDE5107F1Z700,INV-6746,2023-10-24,392832.73,70709.89,463542.62
94b3535196c34f1dad2e3646bcdc9b24,13ABCDE7342F1Z1100,30ABCDE3787F1Z529,INV-6747,2023-10-15,202151.54,36387.28,238538.82
02020506a2ef4f8d865a8eb004d372f9,12ABCDE7479F1Z1092,25ABCDE2449F1Z1038,INV-6748,2023-07-08,345196.73,62135.41,407332.14
767352678b6c45088793ecea81e945de,27AAAAA9200A1Z152,27AAAAA7979A1Z117,INV-6749,2023-10-28,448388.76,80709.98,529098.74
2e1d0602c9834a4e8022aaa4e1227987,13ABCDE8267F1Z1113,12ABCDE7845F1Z596,INV-6750,2023-12-22,340861.7,61355.11,402216.81
