Irn,SellerGstin,BuyerGstin,DocNo,DocDt,AssAmt,IgstAmt,TotalVal
ace03d5fd56a46d4acacfc6b7d165ec0,13ABCDE5235F1Z859,30ABCDE6530F1Z17,INV-11340,2023-06-06,431743.1,77713.76,509456.86
ba39622063e04fc5a816a8e351a2b7aa,31ABCDE4676F1Z28,17ABCDE6687F1Z19,INV-11352,2023-08-07,162224.93,29200.49,191425.41999999998
af68faf1a01b431fa802dbc232988329,26ABCDE7536F1Z425,27ABCDE2814F1Z6,INV-11399,2023-11-07,379563.35,68321.4,447884.75
426cf904903944e28a5e5ce13e537584,20ABCDE4438F1Z171,15ABCDE2773F1Z41,INV-11432,2023-06-15,57135.86,10284.45,67420.31
3cb7600bdd8742d29de88a677ae9bd2a,13ABCDE2745F1Z200,12ABCDE9263F1Z12,INV-11556,2023-09-28,427902.98,77022.54,504925.51999999996
e223fd478ecc42ddbb901df3d28decc7,36ABCDE2858F1Z263,32ABCDE7693F1Z8,INV-11557,2023-09-09,333991.61,60118.49,394110.1
ec1ac4feb3ea42f6bd0a52777b8c3214,16ABCDE7838F1Z1054,30ABCDE7513F1Z15,INV-11598,2023-07-20,419376.8,75487.82,494864.62
4eaf7f8f30da4635bfe1c971e8937131,16ABCDE7568F1Z634,33ABCDE6274F1Z1,INV-11608,2023-10-14,237831.08,42809.59,280640.67
7c9846bb2a0243628391b5536f336d34,36ABCDE1685F1Z420,21ABCDE9896F1Z45,INV-11720,2023-09-20,400445.21,72080.14,472525.35000000003
a685f015bfbf4c8c9528212e20a62264,07BBBBB8691B1Z431,35ABCDE4671F1Z18,INV-11736,2023-09-07,273021.62,49143.89,322165.51
122486fc6ec64042b69c2e03ce6d3006,28ABCDE6731F1Z654,35ABCDE9331F1Z9,INV-11827,2023-08-29,282556.65,50860.2,333416.85000000003
28c9e78ceec64bb8bd2ac670d0d39aea,07BBBBB5781B1Z0,35ABCDE5420F1Z38,INV-11840,2023-07-13,67390.9,12130.36,79521.26
23430d9088754a348337baa963c4eaf2,33ABCDE3804F1Z519,33ABCDE6274F1Z1,INV-11865,2023-09-23,191087.69,34395.78,225483.47
68d3d7417d0c49079e8d1bacf6c05e05,36ABCDE6093F1Z66,11ABCDE5920F1Z25,INV-11867,2023-07-15,498780.48,89780.49,588560.97
fb05df76b0b34f688ecd85d11bff6726,18ABCDE3627F1Z423,18ABCDE9015F1Z48,INV-11908,2023-06-08,397695.45,71585.18,469280.63
229bcb48fda449dbbf9cf40df227fb87,15ABCDE8508F1Z478,33ABCDE6274F1Z1,INV-11963,2024-01-16,58840.75,10591.33,69432.08
e52e312fdb244af587bc851d4195f8aa,30ABCDE3864F1Z976,25ABCDE8939F1Z26,INV-11968,2023-06-11,460711.16,82928.01,543639.1699999999
0b65101ede074afdad4e823c459e8ec3,25ABCDE4733F1Z898,29ABCDE1885F1Z37,INV-11970,2023-11-07,201830.28,36329.45,238159.72999999998
fe90ff8ae94a4fba9815e073f0625c76,26ABCDE9263F1Z576,22ABCDE6648F1Z3,INV-11973,2023-10-26,434435.38,78198.37,512633.75
3ea569c20f324817aa7fee60104060e1,18ABCDE6833F1Z421,35ABCDE6794F1Z24,INV-11982,2024-01-06,451164.28,81209.57,532373.8500000001
5f8eddb1771e4299bfb28d5a95f6f105,35ABCDE9732F1Z329,20ABCDE9440F1Z34,INV-12031,2023-12-01,190550.5,34299.09,224849.59
5b625cb8c4bf49e2b7a6781391bb4229,12ABCDE5973F1Z133,30ABCDE7513F1Z15,INV-12032,2023-09-08,203498.49,36629.73,240128.22
2377220b8b914b968160feea7cb22c3c,32ABCDE6131F1Z836,27ABCDE6878F1Z44,INV-12051,2023-08-11,364214.02,65556.72,429760.74
ea84edf061be4f27a05a553b18e24921,21ABCDE7622F1Z155,29ABCDE1885F1Z37,INV-12054,2023-12-29,311909.81,56143.77,368053.58
43f3cf638ab447ef826a63e7c93b57a6,19ABCDE2700F1Z42,35ABCDE5420F1Z38,INV-12062,2023-11-11,264649.02,47636.82,312285.84
d44918d8e6f042e8b602e33402be3dda,31ABCDE2202F1Z497,35ABCDE6794F1Z24,INV-12126,2023-05-07,240617.47,43311.14,283928.61
103baa931d3740b48352eea9c3a97982,16ABCDE8095F1Z621,22ABCDE6648F1Z3,INV-12140,2024-01-02,307987.26,55437.71,363424.97000000003
3123192abea9498b98c9398fdda723ce,15ABCDE4484F1Z1132,31ABCDE7167F1Z32,INV-12147,2023-06-25,274828.24,49469.08,324297.32
9117b011b11f450691b225169245d315,07BBBBB2036B1Z217,21ABCDE9896F1Z45,INV-12210,2023-06-16,458353.14,82503.57,540856.71
1ff86407c00d4d81b2845187d409d75f,19ABCDE1403F1Z120,12ABCDE5551F1Z35,INV-12306,2023-07-17,116919.88,21045.58,137965.46000000002
b1713c3e88d741db936b81aca4d89b81,11ABCDE9096F1Z1057,27ABCDE6878F1Z44,INV-12355,2023-11-16,210052.0,37809.36,247861.36
a32fcfadaf7b4905b6ceb1e2fc2457bb,10ABCDE5082F1Z612,29ABCDE7299F1Z30,INV-12383,2023-04-29,119020.46,21423.68,140444.14
89386528adac420fbadef0bbaee733f3,10ABCDE5839F1Z796,16ABCDE8074F1Z40,INV-12384,2023-12-11,303669.63,54658.73,358318.36
fb38af17a8084618b79e7fc2dd2ee859,29ABCDE8917F1Z909,27ABCDE2814F1Z6,INV-12387,2023-11-06,190508.13,34289.66,224787.79
8e36b96d26c844c58a948ff99fd9d3ad,29ABCDE3352F1Z959,30ABCDE7513F1Z15,INV-12414,2023-08-22,413127.71,74362.99,487490.7
60a5883458bf43e79052732d93fb4ea0,30ABCDE7513F1Z15,36ABCDE7412F1Z22,INV-12446,2024-01-22,120053.15,21609.57,141662.72
2ab3fee3794b4823bfcc0adce0cb6c2a,35ABCDE7026F1Z515,30ABCDE7513F1Z15,INV-12469,2023-10-21,99845.12,17972.12,117817.23999999999
96e4b4b74dfa4bb39f51898aa6434807,17ABCDE8496F1Z713,30ABCDE6530F1Z17,INV-12489,2023-09-04,150335.79,27060.44,177396.23
57b836caa9b4436fbe2f14f03556b44b,31ABCDE2569F1Z803,35ABCDE6794F1Z24,INV-12553,2023-11-30,491825.64,88528.62,580354.26
f48e4ebe6d4744d1a93c6c20c6d5a07e,31ABCDE8652F1Z278,33ABCDE6274F1Z1,INV-12560,2023-12-15,109220.05,19659.61,128879.66
64687f3c7d68455aaeaada560ef4e216,11ABCDE7117F1Z105,33ABCDE6704F1Z39,INV-12604,2023-07-15,342832.55,61709.86,404542.41
ce700247a99c4bbb9a8d0a2462314425,36ABCDE5861F1Z660,26ABCDE4287F1Z21,INV-12677,2023-09-30,250387.64,45069.78,295457.42000000004
d294e9f924214db885b45045fd4283c0,07BBBBB4633B1Z318,25ABCDE1216F1Z7,INV-12684,2023-10-16,94651.15,17037.21,111688.35999999999
abd115a6772b4c30b4df8b7ed5f4973c,20ABCDE9165F1Z723,24ABCDE5728F1Z16,INV-12743,2023-12-08,363213.69,65378.46,428592.15
0b07430e7ff444b784c8837a1cf5a3eb,31ABCDE6714F1Z210,17ABCDE6687F1Z19,INV-12752,2023-09-30,156996.61,28257.59,185244.19999999998
e856cdfd341345e78fcbd4d2d9f00440,35ABCDE7753F1Z809,12ABCDE5551F1Z35,INV-12775,2023-12-20,282833.5,50910.03,333743.53
8165d76f859e4a07a66c4ef721e73aa0,30ABCDE8830F1Z1000,32ABCDE7693F1Z8,INV-12839,2023-09-06,126144.1,22705.94,148850.04
21850b9b05084d979a5f72aec2b0bbe3,11ABCDE1356F1Z464,27ABCDE6371F1Z47,INV-12844,2023-09-17,493027.76,88745.0,581772.76
4ad4415c226b40cead50f1164f1355f6,36ABCDE4144F1Z457,18ABCDE1814F1Z2,INV-12847,2023-07-21,440679.47,79322.3,520001.76999999996
a852f6fa1a1b48db9cd644b5983e26f8,21ABCDE6211F1Z786,12ABCDE9263F1Z12,INV-12854,2023-12-05,177459.19,31942.65,209401.84
05da1afc8de94b7ca70698a9257e9125,32ABCDE6616F1Z1069,18ABCDE3334F1Z13,INV-12881,2023-10-18,205672.13,37020.98,242693.11000000002
6816720d8d104448aff5166c1f91d3e1,34ABCDE7931F1Z969,12ABCDE5551F1Z35,INV-12903,2024-01-05,287636.88,51774.64,339411.52
18bc0c58ee2e43729cd73b2dcfdcebc1,29ABCDE7299F1Z30,29ABCDE1885F1Z37,INV-12960,2023-04-17,428557.83,77140.41,505698.24
9aebaca0225f43f883b4d79615592a02,21ABCDE1674F1Z93,17ABCDE6687F1Z19,INV-13011,2023-11-17,155875.7,28057.63,183933.33000000002
49eb9ecf9be74635bba4990b2c0c6989,32ABCDE6645F1Z180,12ABCDE2824F1Z29,INV-13020,2023-09-25,114678.85,20642.19,135321.04
447d4bb7c6264d15abd8f863217f20cb,30ABCDE3115F1Z856,18ABCDE1814F1Z2,INV-13051,2024-01-03,487624.93,87772.49,575397.42
422c0e87dd6141dcb61f76d5f1f7aace,13ABCDE2745F1Z200,36ABCDE7412F1Z22,INV-13061,2023-11-06,287030.83,51665.55,338696.38
494bbf841d5a4e949c35b90853aeb37d,07BBBBB7867B1Z113,35ABCDE6794F1Z24,INV-13071,2023-12-09,238559.87,42940.78,281500.65
9319bab1da2147d1bcc7165b1027d430,19ABCDE1403F1Z120,29ABCDE1885F1Z37,INV-13073,2023-07-11,267373.03,48127.15,315500.18000000005
f630a9489c8c423f9d296fca6132ab22,20ABCDE6034F1Z383,27ABCDE6371F1Z47,INV-13075,2023-06-12,275291.55,49552.48,324844.02999999997
d9f9789ddb644a9da8f5c9fb61542d2e,35ABCDE6419F1Z932,36ABCDE7412F1Z22,INV-13082,2023-05-10,160867.44,28956.14,189823.58000000002
143501049a1e4b33919333b8f00a53ed,17ABCDE9374F1Z834,25ABCDE8939F1Z26,INV-13230,2023-07-06,362070.72,65172.73,427243.44999999995
b23191ca5624454bb6996aaeb80b9bf1,18ABCDE2635F1Z134,11ABCDE3573F1Z0,INV-13289,2023-06-08,208529.04,37535.23,246064.27000000002
bf7fcaba556b41e39e8cff1a638c0ad9,25ABCDE6753F1Z164,30ABCDE6530F1Z17,INV-13302,2023-08-21,193402.9,34812.52,228215.41999999998
4f8d33362a8a422fbc8ca8ab14406234,07BBBBB2286B1Z48,11ABCDE5920F1Z25,INV-13305,2023-09-30,445784.93,80241.29,526026.22
0ef6ba8a7ab4484f927430c0721e645e,27ABCDE6878F1Z44,30ABCDE6530F1Z17,INV-13310,2023-04-07,409646.94,73736.45,483383.39
7134db3de24e4694a70c9f8e60e531b6,23ABCDE8791F1Z238,20ABCDE8432F1Z5,INV-13334,2023-06-11,162861.92,29315.15,192177.07
64cbec0c021d41ec937dc72ca6b38ab8,27ABCDE2258F1Z822,26ABCDE7298F1Z10,INV-13370,2023-12-27,248805.08,44784.91,293589.99
75733e7d8d474b14a5322d82803516e8,26ABCDE2287F1Z1104,13ABCDE1278F1Z36,INV-13385,2023-09-18,447128.89,80483.2,527612.09
b179a4f0d67e441dbe559d23bef4a8c4,20ABCDE8709F1Z617,27ABCDE2814F1Z6,INV-13471,2023-10-24,404216.05,72758.89,476974.94
d7f50e7010614e1a998c44f053597b6a,34ABCDE9260F1Z776,27ABCDE6371F1Z47,INV-13520,2023-10-04,94785.21,17061.34,111846.55
a98cf3276fb446c29a4ff98fbab270e7,21ABCDE1194F1Z115,35ABCDE6794F1Z24,INV-13540,2023-05-07,297204.72,53496.85,350701.56999999995
80989eba0ae14476a76c94fce13545b7,22ABCDE7516F1Z307,30ABCDE6530F1Z17,INV-13557,2023-09-05,394931.22,71087.62,466018.83999999997
14845947f05f4849b8ccfaccd308ed5a,21ABCDE9896F1Z45,35ABCDE5420F1Z38,INV-13571,2024-01-16,279566.7,50322.01,329888.71
1e0fba51c3a8475fb4b8e5a0eecaef14,24ABCDE4544F1Z247,19ABCDE2700F1Z42,INV-13587,2023-09-01,173303.39,31194.61,204498.0
a0877e119d48459482683cd2f816ec88,24ABCDE6433F1Z1017,12ABCDE2824F1Z29,INV-13640,2023-12-31,105696.13,19025.3,124721.43000000001
03d18d3dd4ed40d9b539f3be85114db4,07BBBBB8185B1Z158,20ABCDE8432F1Z5,INV-13666,2024-01-08,361742.29,65113.61,426855.89999999997
cda0971ba1854de7b66ba90262ca3508,21ABCDE1042F1Z1086,32ABCDE7693F1Z8,INV-13688,2023-11-06,404118.41,72741.31,476859.72
1a22a54781c04ca5a68e08417b72dbae,19ABCDE2000F1Z135,35ABCDE4671F1Z18,INV-13707,2023-11-09,427526.2,76954.72,504480.92000000004
9e8b424d455140df9e96923302eb687b,10ABCDE5380F1Z370,20ABCDE8432F1Z5,INV-13747,2023-07-09,383183.55,68973.04,452156.58999999997
830945f964a94b889bb7224bbe8c3711,13ABCDE1278F1Z36,14ABCDE8703F1Z4,INV-13755,2023-08-04,103590.04,18646.21,122236.25
ba04edbbe56d4fd29f4b4e73eb6e6230,19ABCDE2256F1Z790,30ABCDE6530F1Z17,INV-13782,2023-05-17,173850.74,31293.13,205143.87
dc0d350b07bd43a792e3357f72970cb9,36ABCDE7058F1Z985,19ABCDE2700F1Z42,INV-13808,2023-08-07,238932.16,43007.79,281939.95
b982a060b7d046bda07f4b391ffca267,32ABCDE1655F1Z446,36ABCDE7412F1Z22,INV-13819,2023-10-28,250795.72,45141.43,295927.15
84db0335a7064e15bac6087190cfa99f,13ABCDE5601F1Z637,23ABCDE9697F1Z23,INV-13896,2023-11-11,399900.21,71982.04,471882.25
6fb6a9fcc0a3446ea5bbf6d290bcc948,36ABCDE2747F1Z221,13ABCDE3199F1Z27,INV-13897,2023-09-12,465633.06,83813.95,549447.01
05c6f33c3c954c6ebc11bd1c2ef252ae,10ABCDE6950F1Z162,26ABCDE1891F1Z14,INV-13924,2024-01-02,104126.49,18742.77,122869.26000000001
aafdb9d8fe3046c984824c51903f9da9,34ABCDE2620F1Z330,25ABCDE8939F1Z26,INV-13932,2024-01-06,239435.22,43098.34,282533.56
83e11d1243594cb8ae89edbe3dfa9160,14ABCDE8524F1Z661,33ABCDE6274F1Z1,INV-13937,2023-06-09,473210.91,85177.96,558388.87
3444e96c07e04ad89997045cfb5a634a,29ABCDE3626F1Z505,27ABCDE2814F1Z6,INV-14013,2023-11-28,145828.65,26249.16,172077.81
b4bfe4660f50432fb163bb02e3a4ddba,15ABCDE6730F1Z938,13ABCDE1278F1Z36,INV-14056,2023-11-15,69186.91,12453.64,81640.55
fac5e108fb3c4bf6a488ce1753ec9421,22ABCDE3274F1Z921,12ABCDE5551F1Z35,INV-14065,2023-10-29,475358.8,85564.58,560923.38
f4fdc29b5d6d4a7289ed0da27be24e6e,21ABCDE1160F1Z451,31ABCDE4676F1Z28,INV-14107,2023-06-25,464708.05,83647.45,548355.5
5a4772cb5acc42da822cd4299431843a,20ABCDE4908F1Z1093,30ABCDE6530F1Z17,INV-14193,2023-12-08,117930.21,21227.44,139157.65
4b97fd7d02494fbd902f748f63c96fe5,27ABCDE1601F1Z1143,11ABCDE5920F1Z25,INV-14195,2023-10-28,488082.12,87854.78,575936.9
c5ea4064fc734a39b4483e9b002e5872,19ABCDE1154F1Z653,12ABCDE5551F1Z35,INV-14209,2023-07-02,107983.52,19437.03,127420.55
f5b45327c9eb4cf6b69cbe9f665bad74,22ABCDE8896F1Z379,33ABCDE6274F1Z1,INV-14213,2023-07-11,79078.37,14234.11,93312.48
58da57d4be99479ea439da4c02c91d64,34ABCDE4453F1Z136,18ABCDE1814F1Z2,INV-14237,2023-07-29,272522.62,49054.07,321576.69
63049fffe821494e8ce51d295078aba2,07BBBBB2812B1Z352,11ABCDE9399F1Z46,INV-14324,2023-05-08,181979.07,32756.23,214735.30000000002
58a0185c7b2344c1a890035f69138a0e,31ABCDE9311F1Z1114,24ABCDE5728F1Z16,INV-14330,2023-12-17,118211.02,21276.18,139477.2
c3300b482e054eba9be813d7f8615d07,07BBBBB2405B1Z43,11ABCDE5920F1Z25,INV-14340,2023-08-18,424217.03,76359.07,500576.10000000003
fc01087d6d754a008bcb9da37350acfa,32ABCDE4394F1Z1042,35ABCDE5420F1Z38,INV-14357,2023-11-25,178440.59,32119.31,210559.9
3712c8809492458ea8e4f0f6a00220db,30ABCDE6342F1Z444,26ABCDE7298F1Z10,INV-14395,2023-04-30,333070.28,59952.65,393022.93000000005
9f2b715c40fd40108b7fdb60e04617b1,32ABCDE7693F1Z8,15ABCDE2773F1Z41,INV-14431,2023-06-08,441772.01,79518.96,521290.97000000003
7907fc6c57d04aaa8b485d232bf6ac4b,29ABCDE6278F1Z931,23ABCDE9697F1Z23,INV-14442,2023-12-25,482433.98,86838.12,569272.1
8a92cf3769f14a7ba69f3a3f3a9ad33d,12ABCDE9342F1Z339,31ABCDE4676F1Z28,INV-14462,2023-10-18,444187.66,79953.78,524141.43999999994
25bf444dcce340d6aae1e45c2ce5c998,24ABCDE9303F1Z485,23ABCDE9697F1Z23,INV-14472,2023-12-27,413787.38,74481.73,488269.11
d92ae2f10fca4fd1a3ea72b016fe3abd,28ABCDE1530F1Z1133,16ABCDE2783F1Z11,INV-14521,2023-05-17,405229.08,72941.23,478170.31
b813ee7427544c9da60adf1df6d22c9d,28ABCDE4765F1Z1109,27ABCDE2814F1Z6,INV-14523,2023-12-05,496900.07,89442.01,586342.08
6aa436ed01f540abaa4d0ade7990d3b1,32ABCDE5551F1Z146,29ABCDE1885F1Z37,INV-14559,2023-07-21,485050.78,87309.14,572359.92
1b9f03f64857487c998a23aa7618a5bc,20ABCDE6812F1Z54,24ABCDE5728F1Z16,INV-14596,2023-07-29,122512.51,22052.25,144564.76
1938e526ef8a4b90b2ebae68d29246da,25ABCDE9668F1Z472,26ABCDE4287F1Z21,INV-14649,2023-05-24,280750.13,50535.02,331285.15
d0062e7b2b074204a90cc85a78270c88,33ABCDE2626F1Z49,33ABCDE2626F1Z49,INV-14723,2023-07-06,490924.62,88364.63,579279.25
67bbe0bc75f94592920786286c62b061,11ABCDE2304F1Z864,30ABCDE7513F1Z15,INV-14843,2023-06-12,136485.57,24567.4,161052.97
8a27204d52dd46718eecb40aaee6ba32,07BBBBB6442B1Z269,31ABCDE7167F1Z32,INV-14891,2024-01-23,230140.44,41425.28,271565.72
cc462d92d5ee4cbf87188dc925086b8e,14ABCDE6695F1Z65,27ABCDE2814F1Z6,INV-14900,2023-08-13,231287.13,41631.68,272918.81
cf23ee271d0946d9866b5dd60940d275,17ABCDE8591F1Z1044,12ABCDE9263F1Z12,INV-14903,2023-05-29,367215.54,66098.8,433314.33999999997
c4becb3df7224cbb8e4e0849f438a2b7,23ABCDE1380F1Z516,18ABCDE3334F1Z13,INV-14940,2023-06-26,449997.29,80999.51,530996.7999999999
f8fec144f7d244bcba57604d51aec92f,07BBBBB5365B1Z223,21ABCDE9896F1Z45,INV-14944,2023-05-02,147277.99,26510.04,173788.03
cd175a124daa4b1f9376dc03948a6c67,25ABCDE1666F1Z738,20ABCDE9440F1Z34,INV-14979,2023-12-22,310274.05,55849.33,366123.38
c361364eb6454261a10f18f77ae6e745,35ABCDE7046F1Z1075,20ABCDE8432F1Z5,INV-15036,2024-01-18,495525.73,89194.63,584720.36
2aad1550823d41779323352d6e451f7e,07BBBBB3762B1Z348,31ABCDE8067F1Z20,INV-15040,2023-09-14,383929.63,69107.33,453036.96
1baa5c85a7a442059b0a2ddca377dd18,21ABCDE3550F1Z890,20ABCDE9440F1Z34,INV-15110,2023-12-03,140841.7,25351.51,166193.21000000002
b9b2a7cc12f84a09a16c7e3d4b4877ff,26ABCDE1845F1Z179,16ABCDE2783F1Z11,INV-15118,2023-04-15,408699.01,73565.82,482264.83
0c504ee0a9254b6f8fcd90d6b6d0aa9c,18ABCDE3334F1Z13,35ABCDE9331F1Z9,INV-15136,2024-01-24,477289.15,85912.05,563201.2000000001
b90babc6f9ae46e991df3607494780d6,14ABCDE2282F1Z989,27ABCDE2814F1Z6,INV-15154,2023-08-09,188330.41,33899.47,222229.88
ef751c005ca24f08bf3920309010e131,23ABCDE1877F1Z681,35ABCDE9331F1Z9,INV-15208,2023-11-16,479713.97,86348.51,566062.48
da9025b6c26c46a4bd5fa8d8c1f86bf0,22ABCDE4849F1Z299,18ABCDE9015F1Z48,INV-15211,2023-08-10,50599.42,9107.9,59707.32
c7d921c82abf4c5f939003ad82f162df,35ABCDE5913F1Z587,21ABCDE9896F1Z45,INV-15223,2023-05-23,225953.7,40671.67,266625.37
15a9585183754e3bac0dfe5c03ecfb48,36ABCDE5527F1Z353,26ABCDE1891F1Z14,INV-15235,2023-06-30,175047.71,31508.59,206556.3
e2d2849ba21144038a70a306cf4f673e,35ABCDE5742F1Z650,35ABCDE4671F1Z18,INV-15271,2023-12-04,428369.88,77106.58,505476.46
591fdd254ed747639b70fca6600164ca,07BBBBB9658B1Z251,33ABCDE6274F1Z1,INV-15278,2023-09-25,431681.78,77702.72,509384.5
886caaf9ac8049adb5180fbd88e03d70,29ABCDE3626F1Z505,20ABCDE9440F1Z34,INV-15309,2023-11-17,285486.53,51387.58,336874.11000000004
bd0718aea63f4cf5b913f5dc41523cf0,11ABCDE4134F1Z588,32ABCDE7693F1Z8,INV-15322,2023-09-05,248400.85,44712.15,293113.0
1c38e14fc9104d12b0367913153f1d94,14ABCDE1947F1Z399,12ABCDE9263F1Z12,INV-15323,2023-05-28,189973.89,34195.3,224169.19
57365def91254e6aa57bffa8c8a157c2,27ABCDE2814F1Z6,18ABCDE3334F1Z13,MISSPELLED-123,2023-09-23,467210.12,84097.82,551307.94
c05c27cb60b14faa9ab8fe480f05c71a,25ABCDE6703F1Z1018,16ABCDE2783F1Z11,INV-15334,2023-11-01,466547.61,83978.57,550526.1799999999
fb438951da3a4239bc43d21b86bc6edf,17ABCDE1295F1Z955,21ABCDE9896F1Z45,INV-15335,2023-10-24,368085.89,66255.46,434341.35000000003
f1d68dfa5f774f18b41ecd19f0b3e82c,24ABCDE9841F1Z725,29ABCDE3989F1Z31,INV-15376,2023-08-23,294727.29,53050.91,347778.19999999995
d30d629bcf684cf9aab6aeefb39a4bf6,30ABCDE5381F1Z784,35ABCDE6794F1Z24,INV-15382,2023-09-19,453150.73,81567.13,534717.86
fbe632585d8f4c8a9e0932d0b8739c2c,16ABCDE2051F1Z956,31ABCDE8067F1Z20,INV-15413,2023-11-03,414324.16,74578.35,488902.51
5ce1df1bc5764719b3985b5eafee5341,32ABCDE4881F1Z1185,31ABCDE8067F1Z20,INV-15420,2023-05-24,410830.12,73949.42,484779.54
4047dacba5cd4c37aa28435723c6c478,25ABCDE4358F1Z1036,22ABCDE6648F1Z3,INV-15421,2023-05-06,108790.93,19582.37,128373.29999999999
0df018ad532b4f4484e8162c7b4a18cf,07BBBBB7776B1Z481,14ABCDE8703F1Z4,INV-15422,2023-12-07,333159.37,59968.69,393128.06
22be310e0d4d4c368ed0ce10dd271c8f,07BBBBB1105B1Z474,31ABCDE8067F1Z20,INV-15439,2023-08-25,96481.77,17366.72,113848.49
6c2a32b38e9e44fea0d3cf512cbdcdc6,33ABCDE6309F1Z531,31ABCDE7167F1Z32,INV-15477,2023-10-22,133253.92,23985.71,157239.63
ce998418934f4c73aa3caf001a7c9581,33ABCDE7671F1Z344,18ABCDE1814F1Z2,INV-15492,2024-01-16,175860.69,31654.92,207515.61
78d74bfcbc1c46fa85506aec2ccf047f,20ABCDE4734F1Z1021,33ABCDE2626F1Z49,INV-15518,2023-06-26,96864.57,17435.62,114300.19
5137251e4ea94a8cb91e0c80b8d0f180,18ABCDE3535F1Z592,25ABCDE8939F1Z26,INV-15527,2023-10-26,65398.57,11771.74,77170.31
f863fce0bca64b35a1adf07fcc420c2a,25ABCDE8551F1Z1153,31ABCDE7167F1Z32,INV-15559,2023-06-08,63599.82,11447.97,75047.79
ef3e6ab03b9f4c2c90e3978515b8e993,16ABCDE6161F1Z431,12ABCDE5551F1Z35,INV-15586,2023-08-21,104857.78,18874.4,123732.18
651839cb28dc4aeb9416755acb4cb12e,19ABCDE2975F1Z691,31ABCDE7167F1Z32,INV-15610,2023-04-10,257474.13,46345.34,303819.47
8c632a0fee8b4d0e85a0495df450a726,30ABCDE3471F1Z745,26ABCDE1891F1Z14,INV-15620,2023-10-17,209773.16,37759.17,247532.33000000002
581fcad524214dd49c5346700e7f7e60,20ABCDE6812F1Z54,20ABCDE9440F1Z34,INV-15651,2023-12-25,391036.06,70386.49,461422.55
2df7b96c68404875a5e028b438620c31,29ABCDE7939F1Z522,18ABCDE9015F1Z48,INV-15668,2023-12-16,378864.51,68195.61,447060.12
28dff129995a4befadb1c3e50ce2ebb2,14ABCDE5687F1Z177,17ABCDE6687F1Z19,INV-15669,2023-09-30,324852.46,58473.44,383325.9
148f140791994325b80f77779f32d234,30ABCDE3864F1Z976,32ABCDE7693F1Z8,INV-15687,2024-01-10,326483.84,58767.09,385250.93000000005
3b2ccfcd92034ef995044ca3c3199151,29ABCDE7072F1Z797,31ABCDE4676F1Z28,INV-15728,2023-08-11,162200.48,29196.09,191396.57
aac5718e2eb54326ad19dd15a3ca50ce,07BBBBB5363B1Z121,18ABCDE9015F1Z48,INV-15733,2023-09-25,338293.73,60891.07,399174.8
4b1bfe5a66e24233854cad5d2c3fcb0c,14ABCDE8703F1Z4,12ABCDE9263F1Z12,INV-15797,2023-04-09,180972.86,32575.11,213547.96999999997
e4ca5903f70c4230b830d719f2902bdb,10ABCDE2230F1Z259,24ABCDE5728F1Z16,INV-15800,2023-05-13,130009.43,23401.7,153411.13
640bfeafba3240c985ab7359ce04c1fc,16ABCDE8549F1Z156,13ABCDE1278F1Z36,INV-15840,2023-09-06,189387.25,34089.71,223476.96
400171878a6f4e27addfed0437715fd0,35ABCDE1787F1Z624,29ABCDE1885F1Z37,INV-15857,2024-01-07,369683.89,66543.1,436226.99
9ec1b6007d144dfa89cf700c7546c500,36ABCDE7356F1Z716,31ABCDE4676F1Z28,INV-15955,2023-07-07,207493.25,37348.78,244842.03
9d932b9c5d1249c480871c83774366b5,18ABCDE7051F1Z826,26ABCDE4287F1Z21,INV-15965,2023-08-25,331625.68,59692.62,391318.3
